time;I(D4);I(D5);I(D6);I(D7);
0.000359792;0.0232515;-0.00937981;-4.36366e-12;-0.002265;
0.000360792;0.0227477;-0.000413883;-4.36166e-12;-0.00223118;
0.000361792;0.023253;-0.00936619;-4.36366e-12;-0.00226492;
0.000362792;0.0227462;-0.000424669;-4.36167e-12;-0.00223126;
0.000363792;0.0232546;-0.00935264;-4.36365e-12;-0.00226484;
0.000364792;0.0227446;-0.000435454;-4.36167e-12;-0.00223134;
0.000365792;0.0232561;-0.00933917;-4.36364e-12;-0.00226476;
0.000366792;0.0227431;-0.000446236;-4.36168e-12;-0.00223141;
0.000367792;0.0232577;-0.00932577;-4.36364e-12;-0.00226469;
0.000368792;0.0227415;-0.000456586;-4.36168e-12;-0.00223149;
0.000369792;0.0232592;-0.00931248;-4.36363e-12;-0.0022646;
0.000370792;0.02274;-0.000467429;-4.36169e-12;-0.00223157;
0.000371792;0.0232608;-0.00929923;-4.36363e-12;-0.00226453;
0.000372792;0.0227385;-0.00047825;-4.36169e-12;-0.00223164;
0.000373792;0.0232623;-0.00928604;-4.36362e-12;-0.00226445;
0.000374792;0.022737;-0.000489053;-4.3617e-12;-0.00223172;
0.000375792;0.0232638;-0.00927293;-4.36362e-12;-0.00226438;
0.000376792;0.0227354;-0.000499837;-4.3617e-12;-0.00223179;
0.000377792;0.0232653;-0.00925988;-4.36361e-12;-0.00226431;
0.000378792;0.0227339;-0.000510602;-4.36171e-12;-0.00223186;
0.000379792;0.0232668;-0.0092469;-4.36361e-12;-0.00226424;
0.000380792;0.0227324;-0.000521348;-4.36171e-12;-0.00223193;
0.000381792;0.0232684;-0.00923399;-4.3636e-12;-0.00226417;
0.000382792;0.0227309;-0.000532075;-4.36172e-12;-0.002232;
0.000383792;0.0232699;-0.00922113;-4.3636e-12;-0.0022641;
0.000384792;0.0227294;-0.000542782;-4.36172e-12;-0.00223206;
0.000385792;0.0232714;-0.00920835;-4.36359e-12;-0.00226403;
0.000386792;0.0227279;-0.00055347;-4.36173e-12;-0.00223213;
0.000387792;0.0232729;-0.00919562;-4.36359e-12;-0.00226396;
0.000388792;0.0227264;-0.000564139;-4.36173e-12;-0.0022322;
0.000389792;0.0232744;-0.00918296;-4.36358e-12;-0.00226389;
0.000390792;0.0227249;-0.000574787;-4.36174e-12;-0.00223226;
0.000391792;0.0232759;-0.00917035;-4.36358e-12;-0.00226383;
0.000392792;0.0227234;-0.000585416;-4.36174e-12;-0.00223233;
0.000393792;0.0232774;-0.00915781;-4.36357e-12;-0.00226376;
0.000394792;0.0227219;-0.000596024;-4.36174e-12;-0.00223239;
0.000395792;0.0232788;-0.00914533;-4.36357e-12;-0.0022637;
0.000396792;0.0227204;-0.000606612;-4.36175e-12;-0.00223246;
0.000397792;0.0232803;-0.0091329;-4.36357e-12;-0.00226363;
0.000398792;0.0227189;-0.000617179;-4.36175e-12;-0.00223252;
0.000399792;0.0232818;-0.00912053;-4.36356e-12;-0.00226357;
0.000400792;0.0227175;-0.000627725;-4.36176e-12;-0.00223258;
0.000401792;0.0232833;-0.00910822;-4.36356e-12;-0.0022635;
0.000402792;0.022716;-0.00063825;-4.36176e-12;-0.00223264;
0.000403792;0.0232848;-0.00909596;-4.36355e-12;-0.00226344;
0.000404792;0.0227145;-0.000648753;-4.36176e-12;-0.0022327;
0.000405792;0.0232862;-0.00908375;-4.36355e-12;-0.00226338;
0.000406792;0.022713;-0.000659234;-4.36177e-12;-0.00223276;
0.000407792;0.0232877;-0.0090716;-4.36355e-12;-0.00226332;
0.000408792;0.0227116;-0.000669692;-4.36177e-12;-0.00223282;
0.000409792;0.0232892;-0.00905951;-4.36354e-12;-0.00226326;
0.000410792;0.0227101;-0.000680129;-4.36177e-12;-0.00223288;
0.000411792;0.0232906;-0.00904746;-4.36354e-12;-0.0022632;
0.000412792;0.0227087;-0.000690542;-4.36178e-12;-0.00223294;
0.000413792;0.0232921;-0.00903547;-4.36353e-12;-0.00226314;
0.000414792;0.0227072;-0.000700933;-4.36178e-12;-0.002233;
0.000415792;0.0232935;-0.00902353;-4.36353e-12;-0.00226308;
0.000416792;0.0227058;-0.000711301;-4.36179e-12;-0.00223305;
0.000417792;0.023295;-0.00901164;-4.36353e-12;-0.00226302;
0.000418792;0.0227043;-0.000721645;-4.36179e-12;-0.00223311;
0.000419792;0.0232964;-0.0089998;-4.36352e-12;-0.00226296;
0.000420792;0.0227029;-0.000731966;-4.36179e-12;-0.00223317;
0.000421792;0.0232978;-0.008988;-4.36352e-12;-0.00226291;
0.000422792;0.0227014;-0.000742021;-4.36181e-12;-0.00223313;
0.000423792;0.0232993;-0.00897627;-4.36352e-12;-0.00226302;
0.000424792;0.0227;-0.000752336;-4.36181e-12;-0.00223308;
0.000425792;0.0233007;-0.00896457;-4.36351e-12;-0.00226302;
0.000426792;0.0226986;-0.000762619;-4.36181e-12;-0.00223311;
0.000427792;0.0233021;-0.00895293;-4.36351e-12;-0.00226295;
0.000428792;0.0226971;-0.000772874;-4.36181e-12;-0.00223319;
0.000429792;0.0233036;-0.00894132;-4.36351e-12;-0.00226287;
0.000430792;0.0226957;-0.0007831;-4.36181e-12;-0.00223328;
0.000431792;0.023305;-0.00892976;-4.3635e-12;-0.00226277;
0.000432792;0.0226943;-0.000793297;-4.36181e-12;-0.00223337;
0.000433792;0.0233064;-0.00891825;-4.3635e-12;-0.00226269;
0.000434792;0.0226929;-0.000803467;-4.36181e-12;-0.00223345;
0.000435792;0.0233078;-0.00890678;-4.3635e-12;-0.0022626;
0.000436792;0.0226915;-0.00081361;-4.36182e-12;-0.00223353;
0.000437792;0.0233092;-0.00889536;-4.36349e-12;-0.00226253;
0.000438792;0.0226901;-0.000823726;-4.36182e-12;-0.0022336;
0.000439792;0.0233106;-0.00888398;-4.36349e-12;-0.00226246;
0.000440792;0.0226887;-0.000833815;-4.36182e-12;-0.00223366;
0.000441792;0.023312;-0.00887264;-4.36348e-12;-0.00226239;
0.000442792;0.0226873;-0.000843878;-4.36183e-12;-0.00223372;
0.000443792;0.0233134;-0.00886135;-4.36348e-12;-0.00226233;
0.000444792;0.0226859;-0.000853916;-4.36183e-12;-0.00223378;
0.000445792;0.0233148;-0.0088501;-4.36348e-12;-0.00226228;
0.000446792;0.0226845;-0.000863927;-4.36183e-12;-0.00223383;
0.000447792;0.0233162;-0.00883889;-4.36347e-12;-0.00226222;
0.000448792;0.0226831;-0.000873914;-4.36184e-12;-0.00223389;
0.000449792;0.0233176;-0.00882817;-4.36347e-12;-0.00226216;
0.000450792;0.0226817;-0.000883838;-4.36184e-12;-0.00223395;
0.000451792;0.023319;-0.0088171;-4.36347e-12;-0.0022621;
0.000452792;0.0226803;-0.000893752;-4.36184e-12;-0.00223401;
0.000453792;0.0233204;-0.00880607;-4.36346e-12;-0.00226204;
0.000454792;0.0226789;-0.000903643;-4.36185e-12;-0.00223406;
0.000455792;0.0233218;-0.00879508;-4.36346e-12;-0.00226199;
0.000456792;0.0226775;-0.000913507;-4.36185e-12;-0.00223411;
0.000457792;0.0233231;-0.00878413;-4.36346e-12;-0.00226194;
0.000458792;0.0226762;-0.000923346;-4.36185e-12;-0.00223416;
0.000459792;0.0233245;-0.00877322;-4.36346e-12;-0.00226189;
0.000460792;0.0226748;-0.000933159;-4.36185e-12;-0.00223421;
0.000461792;0.0233259;-0.00876235;-4.36345e-12;-0.00226184;
0.000462792;0.0226734;-0.000942947;-4.36186e-12;-0.00223426;
0.000463792;0.0233273;-0.00875153;-4.36345e-12;-0.0022618;
0.000464792;0.0226721;-0.000952421;-4.36187e-12;-0.00223422;
0.000465792;0.0233286;-0.00874076;-4.36345e-12;-0.0022619;
0.000466792;0.0226707;-0.000962223;-4.36187e-12;-0.00223417;
0.000467792;0.02333;-0.00873002;-4.36345e-12;-0.00226191;
0.000468792;0.0226693;-0.00097198;-4.36187e-12;-0.00223418;
0.000469792;0.0233313;-0.00871932;-4.36344e-12;-0.00226187;
0.000470792;0.022668;-0.000981704;-4.36187e-12;-0.00223423;
0.000471792;0.0233327;-0.00870865;-4.36344e-12;-0.00226181;
0.000472792;0.0226666;-0.000991394;-4.36187e-12;-0.00223429;
0.000473792;0.023334;-0.00869803;-4.36344e-12;-0.00226174;
0.000474792;0.0226653;-0.00100105;-4.36187e-12;-0.00223436;
0.000475792;0.0233354;-0.00868744;-4.36343e-12;-0.00226167;
0.000476792;0.0226639;-0.00101068;-4.36188e-12;-0.00223443;
0.000477792;0.0233367;-0.00867689;-4.36343e-12;-0.0022616;
0.000478792;0.0226626;-0.00102028;-4.36188e-12;-0.0022345;
0.000479792;0.0233381;-0.00866638;-4.36343e-12;-0.00226153;
0.000480792;0.0226613;-0.00102984;-4.36188e-12;-0.00223457;
0.000481792;0.0233394;-0.00865591;-4.36342e-12;-0.00226146;
0.000482792;0.0226599;-0.00103938;-4.36188e-12;-0.00223463;
0.000483792;0.0233407;-0.00864547;-4.36342e-12;-0.0022614;
0.000484792;0.0226586;-0.00104889;-4.36189e-12;-0.00223469;
0.000485792;0.0233421;-0.00863507;-4.36342e-12;-0.00226135;
0.000486792;0.0226573;-0.00105838;-4.36189e-12;-0.00223474;
0.000487792;0.0233434;-0.00862471;-4.36342e-12;-0.00226129;
0.000488792;0.0226559;-0.00106784;-4.36189e-12;-0.00223479;
0.000489792;0.0233447;-0.00861439;-4.36341e-12;-0.00226124;
0.000490792;0.0226546;-0.00107727;-4.36189e-12;-0.00223484;
0.000491792;0.023346;-0.0086041;-4.36341e-12;-0.00226119;
0.000492792;0.0226533;-0.00108668;-4.3619e-12;-0.00223489;
0.000493792;0.0233474;-0.00859385;-4.36341e-12;-0.00226114;
0.000494792;0.022652;-0.00109606;-4.3619e-12;-0.00223494;
0.000495792;0.0233487;-0.00858363;-4.3634e-12;-0.00226109;
0.000496792;0.0226507;-0.00110542;-4.3619e-12;-0.00223498;
0.000497792;0.02335;-0.00857345;-4.3634e-12;-0.00226105;
0.000498792;0.0226494;-0.00111475;-4.3619e-12;-0.00223503;
0.000499792;0.0233513;-0.00856331;-4.3634e-12;-0.002261;
0.0005;0.0226456;-0.00114161;-4.36191e-12;-0.00223516;
0.0005001;0.0229736;-0.00474803;-4.36263e-12;-0.00224763;
0.000500187;0.0229461;-0.00475042;-4.36263e-12;-0.00224734;
0.000500293;0.0229194;-0.00469854;-4.36262e-12;-0.0022469;
0.00050042;0.022881;-0.00468935;-4.36262e-12;-0.0022465;
0.000500672;0.0228134;-0.004598;-4.3626e-12;-0.00224554;
0.000501177;0.0226689;-0.00448608;-4.36257e-12;-0.00224377;
0.000502177;0.022392;-0.00419299;-4.36251e-12;-0.00224011;
0.000503177;0.0221089;-0.00394801;-4.36245e-12;-0.00223656;
0.000504177;0.021832;-0.00365608;-4.36239e-12;-0.00223288;
0.000505177;0.0215489;-0.00341207;-4.36233e-12;-0.00222931;
0.000506177;0.021272;-0.00312162;-4.36227e-12;-0.00222562;
0.000507177;0.0209889;-0.00287894;-4.36221e-12;-0.00222203;
0.000508177;0.020712;-0.00259049;-4.36215e-12;-0.00221831;
0.000509177;0.0204289;-0.00234969;-4.36209e-12;-0.00221471;
0.000510177;0.020152;-0.00206412;-4.36203e-12;-0.00221097;
0.000511177;0.0198689;-0.00182615;-4.36197e-12;-0.00220735;
0.000512177;0.019592;-0.00154506;-4.36191e-12;-0.00220356;
0.000513177;0.0193089;-0.00131178;-4.36185e-12;-0.00219993;
0.000514177;0.019032;-0.00103856;-4.36178e-12;-0.00219609;
0.000515177;0.0187489;-0.000814396;-4.36172e-12;-0.00219243;
0.000516177;0.018472;-0.000558226;-4.36166e-12;-0.00218849;
0.000517177;0.0181889;-0.000357479;-4.3616e-12;-0.00218478;
0.000518177;0.017912;-0.000155199;-4.36152e-12;-0.00218056;
0.000519177;0.0176289;-4.5487e-05;-4.36146e-12;-0.00217667;
0.000520177;0.017352;-4.95684e-06;-4.36138e-12;-0.00217202;
0.000521177;0.0170689;-5.60839e-07;-4.36133e-12;-0.0021687;
0.000522177;0.016792;-4.24795e-08;-4.36124e-12;-0.00216405;
0.000523177;0.016509;-4.54161e-09;-4.3612e-12;-0.0021608;
0.000524177;0.016232;-3.45391e-10;-4.36111e-12;-0.00215608;
0.000525177;0.015949;-4.02185e-11;-4.36106e-12;-0.00215274;
0.000526177;0.015672;-6.87805e-12;-4.36097e-12;-0.00214803;
0.000527177;0.015389;-4.41247e-12;-4.36092e-12;-0.00214458;
0.000528177;0.015112;-4.08207e-12;-4.36083e-12;-0.0021399;
0.000529177;0.014829;-4.01457e-12;-4.36078e-12;-0.00213632;
0.000530177;0.014552;-3.94884e-12;-4.36069e-12;-0.00213167;
0.000531177;0.014269;-3.88845e-12;-4.36064e-12;-0.00212795;
0.000532177;0.013992;-3.82094e-12;-4.36055e-12;-0.00212333;
0.000533177;0.013709;-3.75877e-12;-4.3605e-12;-0.00211948;
0.000534177;0.013432;-3.69305e-12;-4.3604e-12;-0.00211485;
0.000535177;0.013149;-3.63087e-12;-4.36035e-12;-0.00211088;
0.000536177;0.012872;-3.55982e-12;-4.36026e-12;-0.00210623;
0.000537177;0.012589;-3.49765e-12;-4.3602e-12;-0.00210213;
0.000538177;0.012312;-3.42837e-12;-4.3601e-12;-0.00209744;
0.000539177;0.012029;-3.36264e-12;-4.36004e-12;-0.00209322;
0.000540177;0.011752;-3.28981e-12;-4.35995e-12;-0.00208846;
0.000541177;0.011469;-3.22586e-12;-4.35988e-12;-0.00208411;
0.000542177;0.011192;-3.1477e-12;-4.35979e-12;-0.00207926;
0.000543177;0.010909;-3.0802e-12;-4.35972e-12;-0.00207476;
0.000544177;0.010632;-3.00027e-12;-4.35962e-12;-0.0020698;
0.000545177;0.010349;-2.92744e-12;-4.35955e-12;-0.00206513;
0.000546177;0.010072;-2.84039e-12;-4.35945e-12;-0.00206004;
0.000547177;0.00978899;-2.75868e-12;-4.35938e-12;-0.00205519;
0.000548177;0.00951195;-2.66809e-12;-4.35927e-12;-0.00204995;
0.000549177;0.00922899;-2.57927e-12;-4.3592e-12;-0.00204491;
0.00055;0.00900149;-2.50111e-12;-4.35911e-12;-0.00204042;
0.0005501;0.009;-2.49756e-12;-4.35911e-12;-0.00204048;
0.0005503;0.009;-2.49223e-12;-4.35912e-12;-0.00204051;
0.0005507;0.009;-2.47979e-12;-4.35912e-12;-0.00204054;
0.0005515;0.009;-2.46381e-12;-4.35912e-12;-0.00204056;
0.0005525;0.009;-2.4567e-12;-4.35912e-12;-0.00204058;
0.0005535;0.009;-2.45137e-12;-4.35912e-12;-0.00204058;
0.0005545;0.009;-2.44782e-12;-4.35912e-12;-0.0020406;
0.0005555;0.009;-2.44604e-12;-4.35912e-12;-0.00204059;
0.0005565;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0005575;0.009;-2.44604e-12;-4.35912e-12;-0.00204059;
0.0005585;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0005595;0.009;-2.44427e-12;-4.35912e-12;-0.00204059;
0.0005605;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0005615;0.009;-2.44604e-12;-4.35912e-12;-0.00204059;
0.0005625;0.009;-2.44427e-12;-4.35912e-12;-0.0020406;
0.0005635;0.009;-2.44604e-12;-4.35912e-12;-0.00204059;
0.0005645;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0005655;0.009;-2.44604e-12;-4.35912e-12;-0.00204059;
0.0005665;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0005675;0.009;-2.44427e-12;-4.35912e-12;-0.00204059;
0.0005685;0.009;-2.44427e-12;-4.35912e-12;-0.0020406;
0.0005695;0.009;-2.44604e-12;-4.35912e-12;-0.00204059;
0.0005705;0.009;-2.44427e-12;-4.35912e-12;-0.0020406;
0.0005715;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0005725;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0005735;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0005745;0.009;-2.44427e-12;-4.35912e-12;-0.0020406;
0.0005755;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0005765;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0005775;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0005785;0.009;-2.44427e-12;-4.35912e-12;-0.0020406;
0.0005795;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0005805;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0005815;0.009;-2.44427e-12;-4.35912e-12;-0.0020406;
0.0005825;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0005835;0.009;-2.44427e-12;-4.35912e-12;-0.0020406;
0.0005845;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0005855;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0005865;0.009;-2.44427e-12;-4.35912e-12;-0.0020406;
0.0005875;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0005885;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0005895;0.009;-2.44427e-12;-4.35912e-12;-0.0020406;
0.0005905;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0005915;0.009;-2.44427e-12;-4.35912e-12;-0.0020406;
0.0005925;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0005935;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0005945;0.009;-2.44427e-12;-4.35912e-12;-0.0020406;
0.0005955;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0005965;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0005975;0.009;-2.44427e-12;-4.35912e-12;-0.0020406;
0.0005985;0.009;-2.44427e-12;-4.35912e-12;-0.0020406;
0.0005995;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0006005;0.009;-2.44427e-12;-4.35912e-12;-0.0020406;
0.0006015;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0006025;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0006035;0.009;-2.44427e-12;-4.35912e-12;-0.0020406;
0.0006045;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0006055;0.009;-2.44782e-12;-4.35912e-12;-0.0020406;
0.0006065;0.009;-2.44427e-12;-4.35912e-12;-0.0020406;
0.0006075;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0006085;0.009;-2.44782e-12;-4.35912e-12;-0.0020406;
0.0006095;0.009;-2.44427e-12;-4.35912e-12;-0.0020406;
0.0006105;0.009;-2.44427e-12;-4.35912e-12;-0.0020406;
0.0006115;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0006125;0.009;-2.44782e-12;-4.35912e-12;-0.0020406;
0.0006135;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0006145;0.009;-2.44427e-12;-4.35912e-12;-0.0020406;
0.0006155;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0006165;0.009;-2.44427e-12;-4.35912e-12;-0.0020406;
0.0006175;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0006185;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0006195;0.009;-2.44782e-12;-4.35912e-12;-0.0020406;
0.0006205;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0006215;0.009;-2.44427e-12;-4.35912e-12;-0.0020406;
0.0006225;0.009;-2.44427e-12;-4.35912e-12;-0.0020406;
0.0006235;0.009;-2.44604e-12;-4.35912e-12;-0.0020406;
0.0006245;0.009;-2.44427e-12;-4.35912e-12;-0.0020406;
0.000625;0.009;-2.44249e-12;-4.35912e-12;-0.0020406;
0.0006251;0.00899998;-2.44782e-12;-4.35971e-12;-0.00204677;
0.0006253;0.00899996;-2.44604e-12;-4.36126e-12;-0.00204868;
0.0006257;0.00899995;-2.44604e-12;-4.36601e-12;-0.00203989;
0.0006265;0.00899962;-2.44782e-12;-4.41118e-12;-0.00189501;
0.000627;0.00899709;-2.44427e-12;-4.62724e-12;-0.000853325;
0.0006271;0.00899683;-2.44604e-12;-4.71122e-12;-0.000676885;
0.0006273;0.00899665;-2.44604e-12;-4.88557e-12;-0.000510397;
0.0006277;0.00899665;-2.44427e-12;-5.251e-12;-0.00041628;
0.0006285;0.00899682;-2.44604e-12;-5.99003e-12;-0.000327886;
0.0006295;0.00899696;-2.44427e-12;-6.91382e-12;-0.000245897;
0.0006305;0.00899712;-2.44782e-12;-7.83694e-12;-0.000185415;
0.0006315;0.00899723;-2.44604e-12;-8.75936e-12;-0.000140749;
0.0006325;0.00899736;-2.44782e-12;-9.68107e-12;-0.000107715;
0.0006335;0.00899744;-2.4496e-12;-1.06021e-11;-8.32306e-05;
0.0006345;0.00899754;-2.4496e-12;-1.15224e-11;-6.50243e-05;
0.0006355;0.0089976;-2.4496e-12;-1.2442e-11;-5.14259e-05;
0.0006365;0.00899769;-2.4496e-12;-1.33609e-11;-4.12093e-05;
0.0006375;0.00899774;-2.4496e-12;-1.42791e-11;-3.34767e-05;
0.0006385;0.00899873;-2.45137e-12;-0.000841497;-2.75725e-05;
0.0006395;0.00900111;-2.45493e-12;-0.00305299;-2.30193e-05;
0.0006405;0.00899902;-2.4496e-12;-0.00110426;-1.94695e-05;
0.0006415;0.00900086;-2.4496e-12;-0.00282891;-1.66703e-05;
0.0006425;0.00899924;-2.45315e-12;-0.00130098;-1.44371e-05;
0.0006435;0.00900068;-2.45315e-12;-0.00265852;-1.26347e-05;
0.0006445;0.0089994;-2.45315e-12;-0.00145138;-1.11636e-05;
0.0006455;0.00900053;-2.45493e-12;-0.00252628;-9.94964e-06;
0.0006465;0.00899953;-2.45315e-12;-0.00156878;-8.9376e-06;
0.0006475;0.00900042;-2.45315e-12;-0.00242281;-8.08566e-06;
0.0006485;0.00899963;-2.45315e-12;-0.00166105;-7.36196e-06;
0.0006495;0.00900033;-2.45315e-12;-0.00234071;-6.74197e-06;
0.0006505;0.00899971;-2.45315e-12;-0.00173442;-6.20664e-06;
0.0006515;0.00900026;-2.45137e-12;-0.00227553;-5.74103e-06;
0.0006525;0.00899977;-2.45315e-12;-0.00179255;-5.33332e-06;
0.0006535;0.0090002;-2.45315e-12;-0.00222378;-4.97407e-06;
0.0006545;0.00899982;-2.45137e-12;-0.00183877;-4.65568e-06;
0.0006555;0.00900016;-2.45315e-12;-0.00218259;-4.37198e-06;
0.0006565;0.00899986;-2.45137e-12;-0.00187546;-4.11793e-06;
0.0006575;0.00900012;-2.45137e-12;-0.00214988;-3.88936e-06;
0.0006585;0.00899989;-2.45315e-12;-0.00190485;-3.68285e-06;
0.0006595;0.00900009;-2.45137e-12;-0.00212366;-3.4955e-06;
0.0006605;0.00899992;-2.45315e-12;-0.00192824;-3.3249e-06;
0.0006615;0.00900007;-2.45137e-12;-0.00210278;-3.16901e-06;
0.0006625;0.00899994;-2.45315e-12;-0.0019469;-3.02609e-06;
0.0006635;0.00900005;-2.45315e-12;-0.00208613;-2.89466e-06;
0.0006645;0.00899996;-2.45315e-12;-0.00196177;-2.77345e-06;
0.0006655;0.00900004;-2.45493e-12;-0.00207285;-2.66136e-06;
0.0006665;0.00899997;-2.45137e-12;-0.00197363;-2.55744e-06;
0.0006675;0.00900003;-2.45137e-12;-0.00206226;-2.46087e-06;
0.0006685;0.00899998;-2.45493e-12;-0.0019831;-2.37091e-06;
0.0006695;0.00900002;-2.45493e-12;-0.0020538;-2.28694e-06;
0.0006705;0.00899999;-2.45137e-12;-0.00199065;-2.20841e-06;
0.0006715;0.00900001;-2.45137e-12;-0.00204706;-2.13481e-06;
0.0006725;0.00899999;-2.45137e-12;-0.00199667;-2.06571e-06;
0.0006735;0.009;-2.45137e-12;-0.00204168;-2.00073e-06;
0.0006745;0.009;-2.45315e-12;-0.00200148;-1.93952e-06;
0.0006755;0.009;-2.45493e-12;-0.00203739;-1.88177e-06;
0.0006765;0.009;-2.45137e-12;-0.00200531;-1.8272e-06;
0.0006775;0.009;-2.45315e-12;-0.00203396;-1.77557e-06;
0.0006785;0.00900001;-2.45315e-12;-0.00200837;-1.72666e-06;
0.0006795;0.00899999;-2.45315e-12;-0.00203123;-1.68025e-06;
0.0006805;0.00900001;-2.45493e-12;-0.00201081;-1.63617e-06;
0.0006815;0.00899999;-2.45137e-12;-0.00202905;-1.59425e-06;
0.0006825;0.00900001;-2.45315e-12;-0.00201276;-1.55434e-06;
0.0006835;0.00899999;-2.45315e-12;-0.00202731;-1.5163e-06;
0.0006845;0.00900001;-2.45315e-12;-0.00201431;-1.48002e-06;
0.0006855;0.00899999;-2.45137e-12;-0.00202592;-1.44536e-06;
0.0006865;0.00900001;-2.45493e-12;-0.00201555;-1.41223e-06;
0.0006875;0.00899999;-2.45137e-12;-0.00202482;-1.38053e-06;
0.0006885;0.00900002;-2.45137e-12;-0.00201654;-1.35018e-06;
0.0006895;0.00899998;-2.45137e-12;-0.00202393;-1.32108e-06;
0.0006905;0.00900002;-2.45493e-12;-0.00201733;-1.29317e-06;
0.0006915;0.00899998;-2.45315e-12;-0.00202323;-1.26638e-06;
0.0006925;0.00900002;-2.45137e-12;-0.00201796;-1.24064e-06;
0.0006935;0.00899998;-2.45315e-12;-0.00202266;-1.21589e-06;
0.0006945;0.00900002;-2.45315e-12;-0.00201847;-1.19208e-06;
0.0006955;0.00899998;-2.45315e-12;-0.00202221;-1.16915e-06;
0.0006965;0.00900002;-2.45493e-12;-0.00201887;-1.14707e-06;
0.0006975;0.00899998;-2.45493e-12;-0.00202186;-1.12578e-06;
0.0006985;0.00900002;-2.45315e-12;-0.00201919;-1.10524e-06;
0.0006995;0.00899998;-2.45137e-12;-0.00202157;-1.08541e-06;
0.0007005;0.00900002;-2.45137e-12;-0.00201944;-1.06627e-06;
0.0007015;0.00899998;-2.45315e-12;-0.00202134;-1.04777e-06;
0.0007025;0.00900002;-2.45137e-12;-0.00201964;-1.02988e-06;
0.0007035;0.00899998;-2.45137e-12;-0.00202116;-1.01258e-06;
0.0007045;0.00900002;-2.45315e-12;-0.00201981;-9.95833e-07;
0.0007055;0.00899998;-2.45137e-12;-0.00202102;-9.79617e-07;
0.0007065;0.00900002;-2.45137e-12;-0.00201994;-9.63908e-07;
0.0007075;0.00899998;-2.45315e-12;-0.0020209;-9.48682e-07;
0.0007085;0.00900002;-2.45137e-12;-0.00202004;-9.33917e-07;
0.0007095;0.00899998;-2.45137e-12;-0.00202081;-9.19594e-07;
0.0007105;0.00900002;-2.45137e-12;-0.00202012;-9.05692e-07;
0.0007115;0.00899998;-2.45137e-12;-0.00202074;-8.92195e-07;
0.0007125;0.00900002;-2.45315e-12;-0.00202019;-8.79085e-07;
0.0007135;0.00899998;-2.45315e-12;-0.00202068;-8.66345e-07;
0.0007145;0.00900002;-2.45137e-12;-0.00202024;-8.53961e-07;
0.0007155;0.00899998;-2.45315e-12;-0.00202063;-8.41918e-07;
0.0007165;0.00900002;-2.45315e-12;-0.00202028;-8.30203e-07;
0.0007175;0.00899998;-2.45137e-12;-0.00202059;-8.18801e-07;
0.0007185;0.00900002;-2.45315e-12;-0.00202032;-8.07702e-07;
0.0007195;0.00899998;-2.45315e-12;-0.00202056;-7.96894e-07;
0.0007205;0.00900002;-2.45137e-12;-0.00202034;-7.86364e-07;
0.0007215;0.00899998;-2.45137e-12;-0.00202054;-7.76104e-07;
0.0007225;0.00900002;-2.45137e-12;-0.00202036;-7.66102e-07;
0.0007235;0.00899998;-2.45137e-12;-0.00202052;-7.56349e-07;
0.0007245;0.00900002;-2.45493e-12;-0.00202038;-7.46837e-07;
0.0007255;0.00899998;-2.45493e-12;-0.0020205;-7.37556e-07;
0.0007265;0.00900002;-2.45315e-12;-0.00202039;-7.28499e-07;
